Date,Symbol,Side,Units,Price,Reason
2026-07-01,NSE:ZYDUSLIFE,BUY,291.732719558063,1112.9000244140625,rank 32.00
2026-07-01,NSE:TIINDIA,SELL,105.37466777913775,3049.89990234375,rank 65.50 > worst-rank-held 60
2026-07-01,NSE:SUNPHARMA,REWEIGHT,-9.791239608727807,1872.9912670511767,monthly rebalance to equal weight
2026-07-01,NSE:SAIL,SELL,1612.9205100352906,173.36000061035156,below 200DEMA
2026-07-01,NSE:POWERINDIA,REWEIGHT,0.735979592647956,34955.0,monthly rebalance to equal weight
2026-07-01,NSE:POLYCAB,REWEIGHT,-2.4670731591166373,9979.5,monthly rebalance to equal weight
2026-07-01,NSE:OIL,SELL,689.8828217550783,419.0499877929688,below 200DEMA
2026-07-01,NSE:OFSS,REWEIGHT,-2.4278148722247863,10665.0,monthly rebalance to equal weight
2026-07-01,NSE:NYKAA,BUY,1045.2973095253083,310.6000061035156,rank 21.00
2026-07-01,NSE:NTPC,SELL,855.4440138490947,358.0,below 200DEMA
2026-07-01,NSE:NMDC,SELL,3714.6048193606734,85.16000366210938,below 200DEMA
2026-07-01,NSE:NLCINDIA,REWEIGHT,65.68710697517884,321.54998779296875,monthly rebalance to equal weight
2026-07-01,NSE:NATIONALUM,SELL,777.9322464232121,337.95001220703125,below 200DEMA
2026-07-01,NSE:NAM-INDIA,BUY,280.4434347517287,1157.699951171875,rank 25.75
2026-07-01,NSE:MOTHERSON,REWEIGHT,-76.89257443220913,147.9927343862736,monthly rebalance to equal weight
2026-07-01,NSE:MCX,SELL,111.55082026862112,2858.5,below 200DEMA
2026-07-01,NSE:MARICO,BUY,388.2443655827195,836.25,rank 34.00
2026-07-01,NSE:MAHABANK,REWEIGHT,-704.019173271015,91.75,monthly rebalance to equal weight
2026-07-01,NSE:LLOYDSME,REWEIGHT,-4.729875821414026,1816.4000244140625,monthly rebalance to equal weight
2026-07-01,NSE:LAURUSLABS,REWEIGHT,-28.26446516761905,1525.0,monthly rebalance to equal weight
2026-07-01,NSE:KEI,REWEIGHT,-3.0427070171304322,5454.0,monthly rebalance to equal weight
2026-07-01,NSE:IDEA,REWEIGHT,-854.9084364818373,14.460000038146973,monthly rebalance to equal weight
2026-07-01,NSE:HINDALCO,SELL,294.4228998268044,946.9600017036402,below 200DEMA
2026-07-01,NSE:GVT&D,REWEIGHT,0.3376161521649692,4977.0,monthly rebalance to equal weight
2026-07-01,NSE:FEDERALBNK,BUY,986.8369322752255,329.0,rank 10.50
2026-07-01,NSE:CUMMINSIND,REWEIGHT,1.6585470577107557,5695.0,monthly rebalance to equal weight
2026-07-01,NSE:COALINDIA,SELL,724.9398589121944,439.0,below 200DEMA
2026-07-01,NSE:CGPOWER,REWEIGHT,-17.38206492315328,958.0,monthly rebalance to equal weight
2026-07-01,NSE:BSE,REWEIGHT,4.72657293802645,3859.831180175789,monthly rebalance to equal weight
2026-07-01,NSE:BHEL,REWEIGHT,-13.428529846581341,416.1000061035156,monthly rebalance to equal weight
2026-07-01,NSE:APOLLOHOSP,BUY,37.39999432306753,8681.0,rank 25.75
2026-07-01,NSE:APARINDS,REWEIGHT,-4.741306649917174,15849.0,monthly rebalance to equal weight
2026-07-01,NSE:ADANIPOWER,REWEIGHT,100.00328773213255,223.7700042724609,monthly rebalance to equal weight
