Date,Symbol,Side,Units,Price,Reason
2026-07-01,NSE:WELCORP,REWEIGHT,-20.002503136183208,1530.0999755859375,monthly rebalance to equal weight
2026-07-01,NSE:THANGAMAYL,BUY,52.876956356552725,6443.0,rank 12.75
2026-07-01,NSE:TDPOWERSYS,REWEIGHT,22.007482509251787,1238.300048828125,monthly rebalance to equal weight
2026-07-01,NSE:SYRMA,BUY,242.42952961495044,1405.300048828125,rank 13.50
2026-07-01,NSE:SCHNEIDER,REWEIGHT,-22.58673445557244,1385.699951171875,monthly rebalance to equal weight
2026-07-01,NSE:SANSERA,REWEIGHT,-8.836274462384836,3204.89990234375,monthly rebalance to equal weight
2026-07-01,NSE:SAIL,SELL,1626.6321746854892,173.36000061035156,below 200DEMA
2026-07-01,NSE:RRKABEL,REWEIGHT,-18.94672823089877,2420.0,monthly rebalance to equal weight
2026-07-01,NSE:POWERINDIA,REWEIGHT,1.1214901328607123,34955.0,monthly rebalance to equal weight
2026-07-01,NSE:PARAS,BUY,262.7737985385802,1296.5,rank 34.75
2026-07-01,NSE:NLCINDIA,SELL,952.0391085869634,321.54998779296875,rank 151.25 > worst-rank-held 60
2026-07-01,NSE:NATIONALUM,SELL,784.5455581252855,337.95001220703125,below 200DEMA
2026-07-01,NSE:MCX,SELL,112.49912951849508,2858.5,below 200DEMA
2026-07-01,NSE:MAHABANK,BUY,3713.2014147713267,91.75,rank 22.75
2026-07-01,NSE:LAURUSLABS,REWEIGHT,-19.811749198097544,1525.0,monthly rebalance to equal weight
2026-07-01,NSE:KTKBANK,SELL,1231.678661554889,274.0,rank 98.75 > worst-rank-held 60
2026-07-01,NSE:JAYNECOIND,SELL,3261.5295019098367,84.9000015258789,below 200DEMA
2026-07-01,NSE:IDEA,REWEIGHT,54.6163372175979,14.460000038146973,monthly rebalance to equal weight
2026-07-01,NSE:HINDALCO,SELL,296.9258304068587,946.9600017036402,below 200DEMA
2026-07-01,NSE:HFCL,REWEIGHT,-262.3689235011884,214.0,monthly rebalance to equal weight
2026-07-01,NSE:GVT&D,SELL,65.44802299634803,4977.0,rank 68.75 > worst-rank-held 60
2026-07-01,NSE:GRWRHITECH,BUY,50.15992782763092,6792.0,rank 29.75
2026-07-01,NSE:FEDERALBNK,BUY,1035.5204553351648,329.0,rank 36.25
2026-07-01,NSE:DIACABS,REWEIGHT,-97.09084297831123,211.0,monthly rebalance to equal weight
2026-07-01,NSE:CUPID,REWEIGHT,-803.1448747140996,192.3300018310547,monthly rebalance to equal weight
2026-07-01,NSE:CUMMINSIND,SELL,55.82154315266743,5695.0,rank 76.25 > worst-rank-held 60
2026-07-01,NSE:BSE,REWEIGHT,8.201313523503956,3859.831180175789,monthly rebalance to equal weight
2026-07-01,NSE:BHEL,REWEIGHT,18.317007038267775,416.1000061035156,monthly rebalance to equal weight
2026-07-01,NSE:BBOX,REWEIGHT,43.16234634442998,942.7999877929688,monthly rebalance to equal weight
2026-07-01,NSE:AVALON,REWEIGHT,-29.319392085600583,1815.0,monthly rebalance to equal weight
2026-07-01,NSE:ASTRAMICRO,BUY,192.04409797365795,1774.0,rank 22.25
2026-07-01,NSE:ARVIND,BUY,583.3668318583377,584.0,rank 18.00
2026-07-01,NSE:APOLLO,REWEIGHT,-17.023079352074774,428.0,monthly rebalance to equal weight
2026-07-01,NSE:APARINDS,REWEIGHT,-3.9451680173875054,15849.0,monthly rebalance to equal weight
2026-07-01,NSE:ANANDRATHI,BUY,170.85568194848005,1994.0,rank 23.25
2026-07-01,NSE:ADANIPOWER,REWEIGHT,160.0964869827751,223.7700042724609,monthly rebalance to equal weight
2026-07-01,NSE:ADANIGREEN,REWEIGHT,2.322945632221206,1492.199951171875,monthly rebalance to equal weight
2026-07-01,NSE:ADANIENSOL,REWEIGHT,9.098243064704036,1491.4000244140625,monthly rebalance to equal weight
2026-07-01,NSE:ACUTAAS,REWEIGHT,-8.969541111533417,3545.0,monthly rebalance to equal weight
2026-06-01,NSE:WELCORP,REWEIGHT,-12.88171515726512,1375.5324976672614,monthly rebalance to equal weight
2026-06-01,NSE:VTL,SELL,528.0882553761207,605.9000244140625,rank 95.50 > worst-rank-held 60
2026-06-01,NSE:VOLTAMP,SELL,27.502747585659733,9485.0,rank 145.25 > worst-rank-held 60
2026-06-01,NSE:TDPOWERSYS,REWEIGHT,-26.63605238875519,1318.699951171875,monthly rebalance to equal weight
2026-06-01,NSE:SCHNEIDER,REWEIGHT,6.199569655119888,1243.4000244140625,monthly rebalance to equal weight
2026-06-01,NSE:SANSERA,REWEIGHT,-14.99433471913467,2899.0,monthly rebalance to equal weight
2026-06-01,NSE:SAIL,REWEIGHT,-140.07603729481207,205.1999969482422,monthly rebalance to equal weight
2026-06-01,NSE:RRKABEL,BUY,159.72616203472901,2089.7322832361087,rank 31.75
2026-06-01,NSE:POWERINDIA,REWEIGHT,-1.0351227070851188,38700.0,monthly rebalance to equal weight
2026-06-01,NSE:ONGC,SELL,1096.7919000121894,266.54998779296875,below 200DEMA
2026-06-01,NSE:NLCINDIA,BUY,952.0391085869634,350.6000061035156,rank 46.50
2026-06-01,NSE:NATIONALUM,BUY,784.5455581252855,425.4500122070313,rank 26.25
2026-06-01,NSE:MCX,REWEIGHT,3.404897428711479,2967.0,monthly rebalance to equal weight
2026-06-01,NSE:LAURUSLABS,BUY,243.21255562778228,1372.4000244140625,rank 14.00
2026-06-01,NSE:KTKBANK,REWEIGHT,17.7221005016695,271.0,monthly rebalance to equal weight
2026-06-01,NSE:JAYNECOIND,REWEIGHT,339.36257093349013,102.33999633789062,monthly rebalance to equal weight
2026-06-01,NSE:IDEA,BUY,23505.980405970768,14.199999809265137,rank 43.00
2026-06-01,NSE:HINDALCO,BUY,296.9258304068587,1124.1356699213757,rank 26.75
2026-06-01,NSE:HFCL,BUY,1854.360651563194,180.0,rank 5.50
2026-06-01,NSE:GVT&D,REWEIGHT,-7.28146506350771,5100.0,monthly rebalance to equal weight
2026-06-01,NSE:GLENMARK,SELL,134.44632531100885,2288.800048828125,below 200DEMA
2026-06-01,NSE:GESHIP,SELL,207.25132889328418,1418.9000244140625,below 200DEMA
2026-06-01,NSE:DYNAMATECH,SELL,27.853846491008582,11245.0,no longer rankable (missing recent price data)
2026-06-01,NSE:DIACABS,BUY,1711.7175245198714,195.0,rank 46.50
2026-06-01,NSE:DATAPATTNS,SELL,79.24520490783313,4063.300048828125,rank 67.00 > worst-rank-held 60
2026-06-01,NSE:CUPID,REWEIGHT,-130.30789690843494,129.64999389648438,monthly rebalance to equal weight
2026-06-01,NSE:CUMMINSIND,REWEIGHT,-5.929908973625174,5979.5,monthly rebalance to equal weight
2026-06-01,NSE:COALINDIA,SELL,679.5736962657021,456.5499877929688,rank 87.50 > worst-rank-held 60
2026-06-01,NSE:CHENNPETRO,SELL,289.374620927808,1065.199951171875,rank 106.75 > worst-rank-held 60
2026-06-01,NSE:CCL,SELL,288.5073071453768,1053.800048828125,below 200DEMA
2026-06-01,NSE:BSE,BUY,80.06322808521824,4169.016479401738,rank 21.75
2026-06-01,NSE:BHEL,REWEIGHT,-121.47964136475298,417.0,monthly rebalance to equal weight
2026-06-01,NSE:BBOX,BUY,318.19343878110095,1049.0,rank 6.00
2026-06-01,NSE:AXISCADES,SELL,161.54131109049894,1770.699951171875,rank 66.25 > worst-rank-held 60
2026-06-01,NSE:AVALON,BUY,217.02530382404092,1538.0,rank 31.50
2026-06-01,NSE:APOLLO,BUY,813.0189433830776,410.5499877929688,rank 33.50
2026-06-01,NSE:APARINDS,REWEIGHT,-0.6477728212522393,13120.0,monthly rebalance to equal weight
2026-06-01,NSE:ANANDRATHI,SELL,181.1738976768591,1748.949951171875,below 200DEMA
2026-06-01,NSE:ADANIPOWER,REWEIGHT,-105.24799180460036,245.0,monthly rebalance to equal weight
2026-06-01,NSE:ADANIGREEN,BUY,225.98843417831748,1477.0,rank 39.25
2026-06-01,NSE:ADANIENSOL,REWEIGHT,-21.845464663252386,1521.800048828125,monthly rebalance to equal weight
2026-06-01,NSE:ACUTAAS,REWEIGHT,-19.383438739362703,3176.699951171875,monthly rebalance to equal weight
2026-06-01,NSE:ABB,SELL,45.024445765490555,7253.0,rank 60.25 > worst-rank-held 60
2026-05-04,NSE:WELCORP,BUY,255.54040758905734,1280.7473360364384,rank 22.50
2026-05-04,NSE:VTL,REWEIGHT,-56.162886242484205,619.75,monthly rebalance to equal weight
2026-05-04,NSE:VOLTAMP,BUY,27.502747585659733,11900.0,rank 31.25
2026-05-04,NSE:VEDL,SELL,461.94555624965,277.0,below 200DEMA
2026-05-04,NSE:TORNTPHARM,SELL,71.84903197930707,4214.824299882526,below 200DEMA
2026-05-04,NSE:TDPOWERSYS,REWEIGHT,-72.7923829345446,1169.9000244140625,monthly rebalance to equal weight
2026-05-04,NSE:SCHNEIDER,BUY,262.245750215826,1248.0,rank 28.25
2026-05-04,NSE:SANSERA,REWEIGHT,-11.218797850715845,2515.0,monthly rebalance to equal weight
2026-05-04,NSE:SAIL,REWEIGHT,-204.5760895492815,185.25,monthly rebalance to equal weight
2026-05-04,NSE:POWERINDIA,REWEIGHT,-2.4925529581094814,33880.0,monthly rebalance to equal weight
2026-05-04,NSE:ONGC,REWEIGHT,39.09586777161144,298.3999938964844,monthly rebalance to equal weight
2026-05-04,NSE:OIL,SELL,639.0246861453492,487.0,rank 115.00 > worst-rank-held 60
2026-05-04,NSE:NTPC,SELL,804.4370814832315,400.0,rank 60.75 > worst-rank-held 60
2026-05-04,NSE:NATIONALUM,SELL,777.5501690017655,397.02231674672726,rank 72.75 > worst-rank-held 60
2026-05-04,NSE:MRPL,SELL,1676.13032431567,169.0,below 200DEMA
2026-05-04,NSE:MCX,BUY,109.0942320897836,3000.0,rank 32.25
2026-05-04,NSE:LUPIN,SELL,130.74673885326837,2320.0,rank 87.25 > worst-rank-held 60
2026-05-04,NSE:KTKBANK,REWEIGHT,-119.66017525011785,269.6000061035156,monthly rebalance to equal weight
2026-05-04,NSE:JBCHEPHARM,SELL,148.67103581154655,2058.0796915326014,rank 67.00 > worst-rank-held 60
2026-05-04,NSE:JAYNECOIND,BUY,2922.1669309763465,112.0,rank 23.50
2026-05-04,NSE:GVT&D,REWEIGHT,-8.828611680745126,4500.0,monthly rebalance to equal weight
2026-05-04,NSE:GLENMARK,REWEIGHT,-6.256357876957935,2434.300048828125,monthly rebalance to equal weight
2026-05-04,NSE:GESHIP,REWEIGHT,-5.887169548072535,1579.1584932990804,monthly rebalance to equal weight
2026-05-04,NSE:GAEL,SELL,2238.918608392464,156.5500030517578,rank 85.00 > worst-rank-held 60
2026-05-04,NSE:ENTERO,SELL,242.49493511699035,1224.199951171875,rank 201.50 > worst-rank-held 60
2026-05-04,NSE:EMCURE,SELL,184.77822249986,1710.0,rank 110.50 > worst-rank-held 60
2026-05-04,NSE:DYNAMATECH,BUY,27.853846491008582,11750.0,rank 35.75
2026-05-04,NSE:DATAPATTNS,BUY,79.24520490783313,4130.0,rank 30.00
2026-05-04,NSE:CUPID,BUY,2704.8156716475273,121.0,rank 11.75
2026-05-04,NSE:CUMMINSIND,BUY,61.751452126292605,5300.0,rank 23.75
2026-05-04,NSE:COALINDIA,REWEIGHT,18.5136761153409,481.6000061035156,monthly rebalance to equal weight
2026-05-04,NSE:CHENNPETRO,REWEIGHT,-21.340725293803757,1131.0,monthly rebalance to equal weight
2026-05-04,NSE:CCL,REWEIGHT,-2.482026365674699,1134.4000244140625,monthly rebalance to equal weight
2026-05-04,NSE:BHEL,BUY,921.9230880826784,355.0,rank 29.75
2026-05-04,NSE:AXISCADES,BUY,161.54131109049894,2026.0,rank 36.25
2026-05-04,NSE:ASTRAL,SELL,189.0955267655247,1534.300048828125,rank 160.50 > worst-rank-held 60
2026-05-04,NSE:ASTERDM,SELL,453.05205383118124,725.0,rank 91.25 > worst-rank-held 60
2026-05-04,NSE:APARINDS,REWEIGHT,-3.547231078879733,12545.0,monthly rebalance to equal weight
2026-05-04,NSE:ANANDRATHI,BUY,181.1738976768591,1806.456120147565,rank 28.25
2026-05-04,NSE:AETHER,SELL,275.1204974732789,1179.0,rank 74.00 > worst-rank-held 60
2026-05-04,NSE:ADANIPOWER,BUY,1467.6354092796,223.0,rank 18.50
2026-05-04,NSE:ADANIENSOL,BUY,241.18105841514432,1357.0,rank 36.00
2026-05-04,NSE:ACUTAAS,REWEIGHT,7.650557779294772,2629.699951171875,monthly rebalance to equal weight
2026-05-04,NSE:ABSLAMC,SELL,337.06796631842593,1009.0,rank 79.25 > worst-rank-held 60
2026-05-04,NSE:ABB,BUY,45.024445765490555,7269.0,rank 36.50
2026-04-01,NSE:VTL,BUY,584.251141618605,525.0,rank 24.00
